Factura;Fecha;Zona;Ciudad;Vendedor;Producto;Color;Cantidad;V. unitario;V. total
844;22/10/2022;Centro;Bogotá;Sonia;Buzo;Verde;40;52000;2080000
844;23/10/2022;Sur;Bogotá;Sonia;Camisa;Rojo;12;45000;540000
845;24/10/2022;Centro;Bogotá;Sonia;Chaqueta;Blanco;50;130000;6500000
845;24/10/2022;Centro;Medellín;Erika;Falda;Blanco;47;65000;3055000
845;24/10/2022;Centro;Cali;Claudia;Falda;Fucsia;28;65000;1820000
846;25/10/2022;Norte;Medellín;Sonia;Buzo;Blanco;3;52000;156000
846;25/10/2022;Norte;Barranquilla;Claudia;Buzo;Rojo;10;52000;520000
846;25/10/2022;Sur;Bucaramanga;Fernanda;Chaqueta;Azul;43;130000;5590000
847;25/10/2022;Sur;Bogotá;Claudia;Pantalón;Gris;20;60000;1200000
848;25/10/2022;Norte;Medellín;Fernanda;Falda;Verde;10;65000;650000
848;25/10/2022;Norte;Bucaramanga;Claudia;Falda;Azul;27;65000;1755000
849;26/10/2022;Centro;Barranquilla;Erika;Falda;Fucsia;35;65000;2275000
850;27/10/2022;Sur;Bucaramanga;Erika;Camisa;Amarillo;28;45000;1260000
851;27/10/2022;Centro;Bucaramanga;Fernanda;Camisa;Amarillo;16;45000;720000
852;28/10/2022;Centro;Cartagena;Erika;Chaqueta;Azul;43;130000;5590000
853;29/10/2022;Sur;Cartagena;Erika;Zapatos;Azul;48;84000;4032000
853;30/10/2022;Norte;Bogotá;Fernanda;Zapatos;Rojo;20;84000;1680000
853;30/10/2022;Norte;Cartagena;Claudia;Falda;Negro;15;65000;975000
853;30/10/2022;Sur;Bogotá;Claudia;Camisa;Blanco;24;45000;1080000
854;30/10/2022;Centro;Bogotá;Fernanda;Pantalón;Negro;45;60000;2700000
854;30/10/2022;Norte;Barranquilla;Claudia;Falda;Verde;34;65000;2210000
854;31/10/2022;Norte;Bogotá;Fernanda;Pantalón;Rojo;2;60000;120000
854;31/10/2022;Norte;Cali;Claudia;Chaqueta;Gris;44;130000;5720000
855;1/11/2022;Centro;Cartagena;Erika;Pantalón;Verde;15;60000;900000
855;1/11/2022;Sur;Cali;Fernanda;Pantalón;Rojo;22;60000;1320000
856;1/11/2022;Centro;Medellín;Fernanda;Camisa;Gris;29;45000;1305000
857;2/11/2022;Sur;Barranquilla;Claudia;Zapatos;Verde;4;84000;336000
857;2/11/2022;Centro;Barranquilla;Fernanda;Chaqueta;Azul;4;130000;520000
857;2/11/2022;Centro;Cartagena;Sonia;Falda;Azul;8;65000;520000
858;3/11/2022;Centro;Cartagena;Fernanda;Camisa;Verde;39;45000;1755000
858;3/11/2022;Centro;Medellín;Erika;Pantalón;Azul;27;60000;1620000
858;4/11/2022;Sur;Bucaramanga;Sonia;Chaqueta;Verde;47;130000;6110000
858;5/11/2022;Centro;Bucaramanga;Claudia;Pantalón;Fucsia;17;60000;1020000
859;5/11/2022;Sur;Cali;Erika;Camisa;Amarillo;28;45000;1260000
859;6/11/2022;Sur;Bogotá;Claudia;Pantalón;Gris;34;60000;2040000
859;6/11/2022;Centro;Cali;Erika;Chaqueta;Rojo;33;130000;4290000
860;6/11/2022;Centro;Cali;Sonia;Camisa;Fucsia;5;45000;225000
861;7/11/2022;Centro;Bucaramanga;Claudia;Zapatos;Rojo;5;84000;420000
862;7/11/2022;Norte;Bogotá;Fernanda;Buzo;Verde;29;52000;1508000
863;8/11/2022;Norte;Bucaramanga;Sonia;Chaqueta;Azul;30;130000;3900000
864;9/11/2022;Norte;Cartagena;Fernanda;Zapatos;Fucsia;30;84000;2520000
865;9/11/2022;Norte;Cali;Sonia;Falda;Negro;39;65000;2535000
865;10/11/2022;Norte;Barranquilla;Erika;Camisa;Fucsia;45;45000;2025000
866;10/11/2022;Sur;Medellín;Erika;Falda;Fucsia;17;65000;1105000
866;10/11/2022;Sur;Barranquilla;Sonia;Pantalón;Amarillo;12;60000;720000
867;10/11/2022;Norte;Barranquilla;Fernanda;Pantalón;Gris;43;60000;2580000
867;11/11/2022;Norte;Cali;Erika;Chaqueta;Blanco;9;130000;1170000
868;11/11/2022;Norte;Bogotá;Fernanda;Pantalón;Fucsia;42;60000;2520000
869;11/11/2022;Centro;Barranquilla;Erika;Pantalón;Fucsia;37;60000;2220000
870;12/11/2022;Centro;Bogotá;Fernanda;Camisa;Verde;46;45000;2070000
870;12/11/2022;Norte;Medellín;Claudia;Pantalón;Blanco;7;60000;420000
870;15/11/2022;Centro;Bucaramanga;Erika;Camisa;Negro;20;45000;900000
870;15/11/2022;Norte;Medellín;Erika;Pantalón;Negro;28;60000;1680000
870;16/11/2022;Centro;Barranquilla;Erika;Pantalón;Fucsia;19;60000;1140000
871;16/11/2022;Sur;Medellín;Erika;Falda;Amarillo;14;65000;910000
871;16/11/2022;Centro;Barranquilla;Claudia;Zapatos;Blanco;19;84000;1596000
872;16/11/2022;Sur;Bogotá;Sonia;Zapatos;Fucsia;6;84000;504000
872;17/11/2022;Centro;Cartagena;Fernanda;Buzo;Amarillo;25;52000;1300000
872;17/11/2022;Sur;Cali;Sonia;Pantalón;Verde;11;60000;660000
873;18/11/2022;Norte;Bucaramanga;Sonia;Buzo;Blanco;5;52000;260000
873;18/11/2022;Norte;Bogotá;Sonia;Zapatos;Verde;14;84000;1176000
874;18/11/2022;Norte;Bucaramanga;Sonia;Camisa;Azul;10;45000;450000
874;18/11/2022;Norte;Medellín;Claudia;Camisa;Rojo;11;45000;495000
875;18/11/2022;Centro;Medellín;Claudia;Falda;Blanco;10;65000;650000
876;18/11/2022;Centro;Barranquilla;Fernanda;Chaqueta;Amarillo;5;130000;650000
876;18/11/2022;Sur;Barranquilla;Claudia;Camisa;Fucsia;28;45000;1260000
877;19/11/2022;Centro;Medellín;Sonia;Chaqueta;Negro;42;130000;5460000
877;20/11/2022;Sur;Cali;Claudia;Falda;Verde;19;65000;1235000
877;20/11/2022;Centro;Barranquilla;Claudia;Zapatos;Azul;44;84000;3696000
877;21/11/2022;Centro;Bogotá;Claudia;Falda;Fucsia;4;65000;260000
878;21/11/2022;Centro;Cali;Fernanda;Buzo;Blanco;11;52000;572000
879;22/11/2022;Sur;Barranquilla;Fernanda;Zapatos;Gris;10;84000;840000
880;22/11/2022;Sur;Barranquilla;Fernanda;Zapatos;Verde;30;84000;2520000
880;22/11/2022;Norte;Cartagena;Fernanda;Pantalón;Negro;10;60000;600000
880;22/11/2022;Sur;Medellín;Claudia;Camisa;Rojo;39;45000;1755000
881;22/11/2022;Centro;Cartagena;Claudia;Chaqueta;Fucsia;12;130000;1560000
882;22/11/2022;Sur;Bucaramanga;Claudia;Falda;Verde;7;65000;455000
882;23/11/2022;Sur;Barranquilla;Erika;Camisa;Fucsia;29;45000;1305000
883;23/11/2022;Sur;Barranquilla;Claudia;Zapatos;Blanco;43;84000;3612000
883;23/11/2022;Centro;Bogotá;Claudia;Pantalón;Fucsia;33;60000;1980000
884;23/11/2022;Sur;Medellín;Erika;Pantalón;Negro;28;60000;1680000
885;23/11/2022;Norte;Bucaramanga;Fernanda;Zapatos;Fucsia;22;84000;1848000
886;24/11/2022;Centro;Cali;Fernanda;Zapatos;Gris;15;84000;1260000
886;24/11/2022;Sur;Medellín;Fernanda;Zapatos;Amarillo;12;84000;1008000
887;24/11/2022;Sur;Barranquilla;Claudia;Buzo;Azul;14;52000;728000
888;24/11/2022;Centro;Cartagena;Claudia;Falda;Amarillo;38;65000;2470000
889;24/11/2022;Norte;Barranquilla;Sonia;Falda;Gris;23;65000;1495000
890;24/11/2022;Sur;Barranquilla;Erika;Camisa;Negro;40;45000;1800000
891;24/11/2022;Centro;Cali;Erika;Pantalón;Amarillo;21;60000;1260000
892;25/11/2022;Norte;Barranquilla;Erika;Zapatos;Azul;14;84000;1176000
893;26/11/2022;Sur;Bucaramanga;Sonia;Zapatos;Fucsia;43;84000;3612000
893;26/11/2022;Centro;Medellín;Claudia;Chaqueta;Verde;7;130000;910000
893;27/11/2022;Norte;Cali;Sonia;Pantalón;Negro;39;60000;2340000
893;28/11/2022;Centro;Cartagena;Claudia;Chaqueta;Verde;47;130000;6110000
893;28/11/2022;Centro;Barranquilla;Erika;Chaqueta;Blanco;7;130000;910000
894;28/11/2022;Norte;Cali;Sonia;Pantalón;Negro;33;60000;1980000
895;29/11/2022;Centro;Barranquilla;Sonia;Falda;Verde;20;65000;1300000
896;29/11/2022;Sur;Bucaramanga;Fernanda;Chaqueta;Verde;35;130000;4550000
896;30/11/2022;Norte;Bucaramanga;Erika;Pantalón;Verde;33;60000;1980000
896;1/12/2022;Centro;Bogotá;Fernanda;Pantalón;Verde;38;60000;2280000
897;1/12/2022;Norte;Cartagena;Fernanda;Falda;Rojo;39;65000;2535000
898;2/12/2022;Sur;Bogotá;Claudia;Zapatos;Fucsia;38;84000;3192000
899;2/12/2022;Norte;Cali;Sonia;Chaqueta;Verde;34;130000;4420000
899;2/12/2022;Centro;Bogotá;Sonia;Chaqueta;Azul;49;130000;6370000
900;3/12/2022;Sur;Bogotá;Erika;Camisa;Verde;32;45000;1440000
900;3/12/2022;Centro;Bogotá;Claudia;Pantalón;Fucsia;16;60000;960000
900;4/12/2022;Norte;Cartagena;Sonia;Pantalón;Fucsia;1;60000;60000
900;4/12/2022;Sur;Medellín;Sonia;Camisa;Fucsia;35;45000;1575000
900;4/12/2022;Norte;Cali;Claudia;Chaqueta;Azul;27;130000;3510000
901;6/12/2022;Norte;Bogotá;Sonia;Pantalón;Negro;35;60000;2100000
901;6/12/2022;Sur;Bucaramanga;Erika;Buzo;Fucsia;4;52000;208000
902;7/12/2022;Norte;Cartagena;Fernanda;Buzo;Gris;18;52000;936000
903;7/12/2022;Sur;Barranquilla;Claudia;Chaqueta;Azul;4;130000;520000
904;8/12/2022;Sur;Barranquilla;Fernanda;Buzo;Rojo;39;52000;2028000
904;9/12/2022;Centro;Bucaramanga;Erika;Falda;Verde;13;65000;845000
905;9/12/2022;Sur;Bucaramanga;Erika;Chaqueta;Fucsia;13;130000;1690000
906;10/12/2022;Norte;Bogotá;Fernanda;Chaqueta;Blanco;49;130000;6370000
907;11/12/2022;Centro;Cartagena;Claudia;Chaqueta;Verde;26;130000;3380000
907;12/12/2022;Sur;Cali;Sonia;Falda;Gris;12;65000;780000
907;13/12/2022;Sur;Bogotá;Erika;Camisa;Verde;50;45000;2250000
907;14/12/2022;Norte;Barranquilla;Sonia;Camisa;Gris;21;45000;945000
907;14/12/2022;Sur;Barranquilla;Fernanda;Chaqueta;Gris;17;130000;2210000
907;15/12/2022;Centro;Bogotá;Claudia;Buzo;Rojo;13;52000;676000
907;16/12/2022;Centro;Bogotá;Erika;Falda;Gris;32;65000;2080000
907;16/12/2022;Centro;Cartagena;Erika;Pantalón;Rojo;9;60000;540000
908;17/12/2022;Sur;Cali;Claudia;Camisa;Gris;19;45000;855000
908;17/12/2022;Norte;Cartagena;Erika;Zapatos;Rojo;41;84000;3444000
908;17/12/2022;Norte;Bogotá;Fernanda;Camisa;Gris;6;45000;270000
908;18/12/2022;Norte;Bucaramanga;Fernanda;Pantalón;Blanco;30;60000;1800000
909;18/12/2022;Norte;Cali;Sonia;Buzo;Gris;40;52000;2080000
909;18/12/2022;Centro;Bogotá;Sonia;Camisa;Verde;22;45000;990000
909;19/12/2022;Norte;Barranquilla;Sonia;Falda;Rojo;11;65000;715000
909;20/12/2022;Norte;Barranquilla;Erika;Pantalón;Gris;46;60000;2760000
909;20/12/2022;Sur;Medellín;Sonia;Chaqueta;Verde;26;130000;3380000
910;20/12/2022;Centro;Bogotá;Sonia;Camisa;Negro;40;45000;1800000
911;20/12/2022;Centro;Cartagena;Claudia;Pantalón;Gris;26;60000;1560000
912;21/12/2022;Centro;Medellín;Fernanda;Zapatos;Amarillo;33;84000;2772000
913;21/12/2022;Centro;Bucaramanga;Sonia;Chaqueta;Blanco;17;130000;2210000
914;21/12/2022;Sur;Cartagena;Erika;Falda;Negro;50;65000;3250000
914;23/12/2022;Centro;Cali;Erika;Chaqueta;Fucsia;20;130000;2600000
914;23/12/2022;Sur;Bucaramanga;Claudia;Buzo;Azul;12;52000;624000
914;23/12/2022;Sur;Bogotá;Claudia;Buzo;Blanco;9;52000;468000
914;23/12/2022;Sur;Medellín;Erika;Camisa;Amarillo;17;45000;765000
915;24/12/2022;Norte;Bogotá;Sonia;Pantalón;Gris;49;60000;2940000
916;25/12/2022;Centro;Barranquilla;Claudia;Pantalón;Amarillo;39;60000;2340000
916;25/12/2022;Sur;Cartagena;Claudia;Chaqueta;Verde;34;130000;4420000
917;25/12/2022;Centro;Cartagena;Claudia;Buzo;Blanco;25;52000;1300000
918;26/12/2022;Norte;Barranquilla;Sonia;Pantalón;Gris;19;60000;1140000
918;26/12/2022;Sur;Bogotá;Sonia;Zapatos;Negro;45;84000;3780000
919;27/12/2022;Norte;Cali;Claudia;Falda;Azul;18;65000;1170000
919;28/12/2022;Sur;Cali;Fernanda;Falda;Rojo;40;65000;2600000
920;28/12/2022;Norte;Medellín;Claudia;Zapatos;Negro;3;84000;252000
921;28/12/2022;Sur;Cali;Fernanda;Zapatos;Negro;45;84000;3780000
922;28/12/2022;Norte;Barranquilla;Fernanda;Chaqueta;Negro;17;130000;2210000
923;28/12/2022;Sur;Bucaramanga;Claudia;Pantalón;Rojo;41;60000;2460000
923;29/12/2022;Sur;Barranquilla;Claudia;Camisa;Amarillo;27;45000;1215000
923;29/12/2022;Centro;Cartagena;Fernanda;Zapatos;Amarillo;30;84000;2520000
923;29/12/2022;Norte;Bogotá;Erika;Falda;Amarillo;20;65000;1300000
924;30/12/2022;Norte;Medellín;Fernanda;Buzo;Azul;25;52000;1300000
924;30/12/2022;Centro;Cali;Fernanda;Buzo;Verde;7;52000;364000
924;30/12/2022;Centro;Bucaramanga;Claudia;Buzo;Fucsia;16;52000;832000
925;30/12/2022;Norte;Bucaramanga;Fernanda;Camisa;Negro;41;45000;1845000
926;30/12/2022;Norte;Barranquilla;Sonia;Camisa;Verde;46;45000;2070000
927;31/12/2022;Centro;Cali;Fernanda;Zapatos;Verde;12;84000;1008000
927;31/12/2022;Norte;Cali;Sonia;Chaqueta;Rojo;36;130000;4680000
928;31/12/2022;Norte;Cali;Fernanda;Pantalón;Fucsia;32;60000;1920000
928;31/12/2022;Centro;Bucaramanga;Fernanda;Pantalón;Gris;39;60000;2340000
929;1/01/2023;Centro;Bogotá;Fernanda;Zapatos;Blanco;34;84000;2856000
930;1/01/2023;Centro;Cali;Fernanda;Pantalón;Verde;10;60000;600000
931;1/01/2023;Sur;Bucaramanga;Claudia;Camisa;Blanco;2;45000;90000
932;1/01/2023;Centro;Cali;Erika;Buzo;Fucsia;13;52000;676000
933;2/01/2023;Centro;Bogotá;Fernanda;Camisa;Verde;28;45000;1260000
934;3/01/2023;Norte;Bogotá;Claudia;Zapatos;Gris;38;84000;3192000
934;3/01/2023;Centro;Barranquilla;Claudia;Falda;Blanco;40;65000;2600000
934;3/01/2023;Sur;Medellín;Sonia;Pantalón;Blanco;24;60000;1440000
935;3/01/2023;Centro;Cali;Claudia;Chaqueta;Amarillo;37;130000;4810000
936;3/01/2023;Norte;Barranquilla;Erika;Chaqueta;Rojo;22;130000;2860000
936;4/01/2023;Centro;Barranquilla;Claudia;Buzo;Amarillo;45;52000;2340000
936;5/01/2023;Norte;Medellín;Fernanda;Falda;Amarillo;13;65000;845000
936;6/01/2023;Norte;Barranquilla;Fernanda;Zapatos;Blanco;17;84000;1428000
937;6/01/2023;Centro;Bogotá;Erika;Pantalón;Gris;45;60000;2700000
938;7/01/2023;Norte;Barranquilla;Claudia;Falda;Azul;11;65000;715000
938;8/01/2023;Sur;Bogotá;Claudia;Pantalón;Azul;35;60000;2100000
939;9/01/2023;Centro;Cartagena;Sonia;Pantalón;Rojo;29;60000;1740000
939;9/01/2023;Sur;Barranquilla;Sonia;Chaqueta;Negro;1;130000;130000
939;10/01/2023;Sur;Medellín;Claudia;Buzo;Gris;33;52000;1716000
940;10/01/2023;Sur;Cartagena;Erika;Buzo;Blanco;38;52000;1976000
940;10/01/2023;Sur;Barranquilla;Claudia;Falda;Verde;24;65000;1560000
940;11/01/2023;Centro;Cali;Sonia;Chaqueta;Negro;7;130000;910000
940;11/01/2023;Norte;Bogotá;Fernanda;Zapatos;Rojo;4;84000;336000
941;11/01/2023;Sur;Barranquilla;Sonia;Falda;Fucsia;13;65000;845000
942;11/01/2023;Norte;Cartagena;Claudia;Falda;Gris;7;65000;455000
943;11/01/2023;Norte;Bogotá;Erika;Zapatos;Rojo;36;84000;3024000
943;12/01/2023;Centro;Bucaramanga;Sonia;Zapatos;Fucsia;11;84000;924000
944;12/01/2023;Sur;Barranquilla;Sonia;Falda;Amarillo;46;65000;2990000
944;12/01/2023;Norte;Bogotá;Claudia;Camisa;Amarillo;26;45000;1170000
944;13/01/2023;Centro;Bucaramanga;Fernanda;Camisa;Fucsia;18;45000;810000
944;13/01/2023;Norte;Cali;Sonia;Camisa;Rojo;33;45000;1485000
944;13/01/2023;Centro;Barranquilla;Erika;Zapatos;Amarillo;36;84000;3024000
945;13/01/2023;Norte;Cali;Claudia;Pantalón;Verde;34;60000;2040000
946;13/01/2023;Sur;Medellín;Fernanda;Pantalón;Negro;10;60000;600000
946;14/01/2023;Norte;Bucaramanga;Sonia;Chaqueta;Verde;10;130000;1300000
946;14/01/2023;Norte;Cartagena;Claudia;Pantalón;Verde;6;60000;360000
946;14/01/2023;Centro;Cartagena;Sonia;Camisa;Verde;50;45000;2250000
947;17/01/2023;Norte;Barranquilla;Erika;Buzo;Verde;38;52000;1976000
947;17/01/2023;Centro;Medellín;Erika;Zapatos;Rojo;3;84000;252000
948;17/01/2023;Norte;Medellín;Erika;Camisa;Blanco;2;45000;90000
948;18/01/2023;Sur;Cali;Sonia;Chaqueta;Rojo;14;130000;1820000
948;18/01/2023;Centro;Cali;Erika;Buzo;Fucsia;15;52000;780000
948;18/01/2023;Norte;Cali;Fernanda;Camisa;Verde;1;45000;45000
949;18/01/2023;Sur;Medellín;Erika;Chaqueta;Gris;8;130000;1040000
950;18/01/2023;Norte;Cartagena;Claudia;Pantalón;Rojo;29;60000;1740000
951;19/01/2023;Sur;Cali;Claudia;Buzo;Amarillo;47;52000;2444000
951;19/01/2023;Sur;Medellín;Sonia;Falda;Amarillo;19;65000;1235000
952;21/01/2023;Norte;Bucaramanga;Sonia;Camisa;Gris;17;45000;765000
953;21/01/2023;Sur;Barranquilla;Claudia;Chaqueta;Azul;7;130000;910000
954;21/01/2023;Sur;Barranquilla;Erika;Chaqueta;Fucsia;15;130000;1950000
954;22/01/2023;Sur;Barranquilla;Sonia;Falda;Fucsia;2;65000;130000
954;22/01/2023;Centro;Cali;Sonia;Camisa;Azul;31;45000;1395000
954;23/01/2023;Norte;Bucaramanga;Erika;Camisa;Amarillo;32;45000;1440000
955;23/01/2023;Centro;Cartagena;Claudia;Pantalón;Amarillo;35;60000;2100000
956;24/01/2023;Centro;Bucaramanga;Sonia;Falda;Verde;5;65000;325000
956;25/01/2023;Norte;Medellín;Claudia;Chaqueta;Verde;49;130000;6370000
956;25/01/2023;Centro;Barranquilla;Claudia;Pantalón;Negro;21;60000;1260000
957;25/01/2023;Norte;Bogotá;Erika;Camisa;Amarillo;38;45000;1710000
958;25/01/2023;Norte;Bogotá;Claudia;Camisa;Blanco;40;45000;1800000
958;25/01/2023;Centro;Medellín;Erika;Falda;Fucsia;23;65000;1495000
959;26/01/2023;Centro;Bogotá;Claudia;Falda;Amarillo;38;65000;2470000
959;27/01/2023;Sur;Cali;Erika;Falda;Blanco;17;65000;1105000
960;27/01/2023;Norte;Bogotá;Sonia;Chaqueta;Amarillo;19;130000;2470000
961;28/01/2023;Norte;Bogotá;Sonia;Chaqueta;Amarillo;42;130000;5460000
961;28/01/2023;Sur;Bogotá;Claudia;Camisa;Azul;14;45000;630000
962;28/01/2023;Centro;Cartagena;Sonia;Chaqueta;Azul;35;130000;4550000
963;29/01/2023;Norte;Bucaramanga;Fernanda;Chaqueta;Gris;7;130000;910000
964;29/01/2023;Norte;Barranquilla;Sonia;Buzo;Rojo;45;52000;2340000
964;29/01/2023;Norte;Medellín;Claudia;Pantalón;Azul;18;60000;1080000
964;29/01/2023;Centro;Bucaramanga;Sonia;Buzo;Azul;6;52000;312000
965;30/01/2023;Norte;Cali;Fernanda;Zapatos;Negro;49;84000;4116000
965;30/01/2023;Sur;Cartagena;Sonia;Buzo;Gris;35;52000;1820000
966;31/01/2023;Centro;Barranquilla;Sonia;Zapatos;Verde;14;84000;1176000
966;1/02/2023;Norte;Cartagena;Fernanda;Zapatos;Fucsia;6;84000;504000
967;1/02/2023;Norte;Cartagena;Claudia;Camisa;Negro;20;45000;900000
968;1/02/2023;Sur;Bogotá;Fernanda;Falda;Gris;6;65000;390000
969;1/02/2023;Sur;Bucaramanga;Erika;Pantalón;Rojo;21;60000;1260000
970;1/02/2023;Centro;Cartagena;Erika;Pantalón;Amarillo;45;60000;2700000
970;1/02/2023;Sur;Bogotá;Claudia;Camisa;Verde;44;45000;1980000
971;2/02/2023;Centro;Cartagena;Erika;Chaqueta;Gris;10;130000;1300000
972;2/02/2023;Norte;Bogotá;Fernanda;Zapatos;Rojo;5;84000;420000
972;2/02/2023;Centro;Cartagena;Sonia;Falda;Negro;8;65000;520000
972;3/02/2023;Sur;Bogotá;Sonia;Chaqueta;Azul;48;130000;6240000
973;3/02/2023;Sur;Cartagena;Fernanda;Pantalón;Negro;43;60000;2580000
974;4/02/2023;Sur;Bogotá;Fernanda;Pantalón;Fucsia;45;60000;2700000
975;4/02/2023;Norte;Cartagena;Sonia;Buzo;Blanco;4;52000;208000
975;4/02/2023;Sur;Cali;Claudia;Zapatos;Verde;40;84000;3360000
975;5/02/2023;Norte;Cali;Claudia;Zapatos;Rojo;7;84000;588000
975;5/02/2023;Norte;Cali;Erika;Zapatos;Rojo;33;84000;2772000
976;5/02/2023;Centro;Bucaramanga;Fernanda;Zapatos;Amarillo;36;84000;3024000
976;5/02/2023;Centro;Bucaramanga;Claudia;Chaqueta;Negro;1;130000;130000
977;6/02/2023;Norte;Cali;Claudia;Buzo;Blanco;25;52000;1300000
978;6/02/2023;Norte;Cali;Sonia;Camisa;Blanco;25;45000;1125000
979;6/02/2023;Norte;Cartagena;Sonia;Buzo;Negro;30;52000;1560000
979;6/02/2023;Norte;Medellín;Fernanda;Buzo;Azul;47;52000;2444000
980;7/02/2023;Norte;Bogotá;Sonia;Camisa;Negro;34;45000;1530000
980;8/02/2023;Norte;Bogotá;Fernanda;Falda;Fucsia;10;65000;650000
980;8/02/2023;Norte;Medellín;Sonia;Falda;Azul;17;65000;1105000
980;8/02/2023;Norte;Cali;Fernanda;Camisa;Gris;35;45000;1575000
981;9/02/2023;Centro;Barranquilla;Sonia;Pantalón;Fucsia;26;60000;1560000
981;9/02/2023;Norte;Bogotá;Fernanda;Buzo;Negro;42;52000;2184000
981;9/02/2023;Centro;Medellín;Fernanda;Chaqueta;Gris;31;130000;4030000
981;10/02/2023;Norte;Cali;Fernanda;Pantalón;Negro;46;60000;2760000
982;10/02/2023;Sur;Bucaramanga;Sonia;Zapatos;Amarillo;44;84000;3696000
982;10/02/2023;Sur;Barranquilla;Sonia;Falda;Amarillo;36;65000;2340000
983;11/02/2023;Norte;Barranquilla;Sonia;Chaqueta;Rojo;36;130000;4680000
984;11/02/2023;Centro;Cartagena;Fernanda;Chaqueta;Fucsia;41;130000;5330000
984;11/02/2023;Norte;Cali;Sonia;Zapatos;Azul;46;84000;3864000
985;11/02/2023;Norte;Cali;Sonia;Buzo;Verde;32;52000;1664000
986;11/02/2023;Sur;Barranquilla;Claudia;Camisa;Verde;12;45000;540000
986;11/02/2023;Sur;Bogotá;Claudia;Pantalón;Fucsia;21;60000;1260000
986;12/02/2023;Sur;Cali;Claudia;Camisa;Gris;6;45000;270000
986;12/02/2023;Sur;Cartagena;Sonia;Falda;Amarillo;10;65000;650000
987;12/02/2023;Norte;Bucaramanga;Fernanda;Falda;Blanco;4;65000;260000
987;13/02/2023;Norte;Cartagena;Sonia;Camisa;Gris;21;45000;945000
988;13/02/2023;Norte;Medellín;Fernanda;Buzo;Fucsia;17;52000;884000
989;13/02/2023;Centro;Barranquilla;Claudia;Camisa;Blanco;28;45000;1260000
990;13/02/2023;Centro;Barranquilla;Sonia;Camisa;Blanco;4;45000;180000
990;13/02/2023;Sur;Bogotá;Sonia;Zapatos;Verde;29;84000;2436000
990;14/02/2023;Norte;Bogotá;Sonia;Buzo;Negro;7;52000;364000
990;15/02/2023;Centro;Bogotá;Claudia;Falda;Amarillo;4;65000;260000
991;15/02/2023;Sur;Medellín;Fernanda;Chaqueta;Gris;48;130000;6240000
991;15/02/2023;Norte;Cartagena;Fernanda;Camisa;Rojo;44;45000;1980000
992;15/02/2023;Sur;Bogotá;Fernanda;Pantalón;Negro;17;60000;1020000
993;15/02/2023;Sur;Barranquilla;Fernanda;Zapatos;Amarillo;34;84000;2856000
993;16/02/2023;Sur;Cali;Claudia;Pantalón;Azul;31;60000;1860000
994;16/02/2023;Sur;Cali;Claudia;Camisa;Azul;44;45000;1980000
994;17/02/2023;Norte;Cali;Fernanda;Zapatos;Blanco;11;84000;924000
994;18/02/2023;Norte;Medellín;Erika;Falda;Negro;6;65000;390000
995;18/02/2023;Sur;Bucaramanga;Fernanda;Camisa;Negro;43;45000;1935000
995;18/02/2023;Centro;Cartagena;Fernanda;Pantalón;Azul;4;60000;240000
995;19/02/2023;Sur;Barranquilla;Sonia;Chaqueta;Rojo;23;130000;2990000
995;19/02/2023;Norte;Bogotá;Fernanda;Camisa;Fucsia;35;45000;1575000
996;19/02/2023;Sur;Cali;Erika;Camisa;Gris;24;45000;1080000
996;19/02/2023;Norte;Barranquilla;Claudia;Buzo;Negro;48;52000;2496000
996;19/02/2023;Norte;Cartagena;Claudia;Chaqueta;Amarillo;23;130000;2990000
996;20/02/2023;Norte;Bucaramanga;Fernanda;Camisa;Amarillo;30;45000;1350000
996;20/02/2023;Centro;Barranquilla;Fernanda;Camisa;Blanco;34;45000;1530000
996;20/02/2023;Centro;Bogotá;Sonia;Camisa;Amarillo;46;45000;2070000
996;20/02/2023;Centro;Cali;Fernanda;Zapatos;Negro;8;84000;672000
996;21/02/2023;Norte;Cartagena;Claudia;Zapatos;Azul;14;84000;1176000
997;21/02/2023;Norte;Cartagena;Sonia;Buzo;Blanco;2;52000;104000
998;22/02/2023;Centro;Bucaramanga;Fernanda;Chaqueta;Fucsia;32;130000;4160000
998;23/02/2023;Sur;Cartagena;Erika;Falda;Verde;14;65000;910000
999;23/02/2023;Norte;Medellín;Fernanda;Zapatos;Azul;42;84000;3528000
1000;24/02/2023;Norte;Barranquilla;Claudia;Buzo;Amarillo;16;52000;832000
1001;24/02/2023;Centro;Cartagena;Fernanda;Camisa;Rojo;43;45000;1935000
1001;25/02/2023;Sur;Bucaramanga;Claudia;Buzo;Gris;7;52000;364000
1001;25/02/2023;Sur;Medellín;Erika;Zapatos;Verde;1;84000;84000
1001;25/02/2023;Sur;Cartagena;Claudia;Chaqueta;Negro;13;130000;1690000
1001;26/02/2023;Centro;Cali;Sonia;Pantalón;Negro;24;60000;1440000
1001;26/02/2023;Centro;Cartagena;Erika;Camisa;Amarillo;31;45000;1395000
1001;26/02/2023;Sur;Cali;Fernanda;Buzo;Verde;1;52000;52000
1002;26/02/2023;Sur;Cartagena;Sonia;Pantalón;Negro;11;60000;660000
1002;26/02/2023;Centro;Cartagena;Sonia;Camisa;Rojo;49;45000;2205000
1002;26/02/2023;Centro;Bogotá;Erika;Zapatos;Azul;46;84000;3864000
1003;26/02/2023;Sur;Bucaramanga;Sonia;Pantalón;Blanco;2;60000;120000
